country,year,population_total,internet_use,suicide_total,GDP,cell_use
Albania,2012,2910000,1590000.0,188.0,10400,3500000.0
Algeria,2012,37400000,6800000.0,1340.0,13200,37500000.0
Andorra,2012,82400,71200.0,7.92,41900,63900.0
Angola,2012,25100000,1630000.0,1140.0,6650,12800000.0
Antigua and Barbuda,2012,90400,52400.0,2.04,20400,127000.0
Argentina,2012,41800000,23300000.0,4800.0,19400,64300000.0
Armenia,2012,2880000,1080000.0,257.0,7510,3320000.0
Australia,2012,22900000,18100000.0,2690.0,42800,24300000.0
Austria,2012,8500000,6800000.0,1460.0,44600,13600000.0
Azerbaijan,2012,9260000,5020000.0,409.0,15900,10100000.0
Bahamas,2012,364000,261000.0,12.2,30100,300000.0
Bahrain,2012,1300000,1140000.0,90.7,41000,2120000.0
Bangladesh,2012,151000000,7550000.0,12000.0,2790,97200000.0
Barbados,2012,284000,202000.0,15.2,16300,349000.0
Belarus,2012,9420000,4420000.0,3010.0,17500,10700000.0
Belgium,2012,11100000,8950000.0,2310.0,41100,12300000.0
Belize,2012,338000,105000.0,22.1,7880,172000.0
Benin,2012,9730000,438000.0,745.0,1860,8410000.0
Bhutan,2012,702000,109000.0,46.6,7550,561000.0
Bolivia,2012,10400000,3670000.0,658.0,5720,9490000.0
Bosnia and Herzegovina,2012,3600000,1620000.0,314.0,10000,3360000.0
Botswana,2012,2040000,326000.0,326.0,14300,3080000.0
Brazil,2012,199000000,96800000.0,13200.0,15200,248000000.0
Brunei,2012,399000,240000.0,18.0,82200,470000.0
Bulgaria,2012,7330000,3810000.0,1060.0,15800,10800000.0
Burkina Faso,2012,16600000,617000.0,992.0,1520,9980000.0
Burundi,2012,9250000,113000.0,751.0,748,2250000.0
Cambodia,2012,14800000,730000.0,855.0,2810,19100000.0
Cameroon,2012,21500000,1610000.0,1930.0,2970,13100000.0
Canada,2012,34900000,29000000.0,4390.0,41800,27700000.0
Cape Verde,2012,505000,176000.0,80.4,6090,425000.0
Central African Republic,2012,4440000,133000.0,420.0,1060,1140000.0
Chad,2012,12800000,268000.0,598.0,1950,4400000.0
Chile,2012,17400000,9580000.0,2070.0,21200,23900000.0
China,2012,1380000000,586000000.0,138000.0,11100,1110000000.0
Colombia,2012,46100000,22600000.0,2770.0,12000,49100000.0
Comoros,2012,724000,43300.0,34.4,2480,284000.0
"Congo, Dem. Rep.",2012,69000000,1160000.0,3910.0,706,20100000.0
"Congo, Rep.",2012,4510000,275000.0,260.0,5420,4280000.0
Costa Rica,2012,4690000,2230000.0,333.0,13800,5380000.0
Cote d'Ivoire,2012,21500000,1080000.0,1820.0,2700,18100000.0
Croatia,2012,4300000,2660000.0,835.0,20300,4970000.0
Cuba,2012,11300000,2390000.0,1680.0,7140,1680000.0
Cyprus,2012,1140000,689000.0,46.0,31800,1110000.0
Czech Republic,2012,10600000,7770000.0,1690.0,28500,13500000.0
Denmark,2012,5610000,5180000.0,733.0,44300,7290000.0
Djibouti,2012,868000,71800.0,36.5,2830,212000.0
Dominica,2012,71000,35300.0,3.11,10100,109000.0
Dominican Republic,2012,9930000,4200000.0,515.0,11800,8930000.0
Ecuador,2012,15500000,5440000.0,1250.0,10300,16500000.0
Egypt,2012,86400000,22800000.0,2980.0,9980,96800000.0
El Salvador,2012,6240000,1270000.0,586.0,6650,8650000.0
Equatorial Guinea,2012,1030000,144000.0,42.4,35900,501000.0
Eritrea,2012,3250000,26000.0,311.0,1180,305000.0
Estonia,2012,1320000,1040000.0,275.0,25700,2000000.0
Eswatini,2012,1080000,224000.0,182.0,8710,805000.0
Ethiopia,2012,92700000,2690000.0,6220.0,1230,20500000.0
Fiji,2012,865000,292000.0,98.8,7610,859000.0
Finland,2012,5410000,4870000.0,1020.0,39900,9320000.0
France,2012,63600000,51800000.0,12600.0,37400,62300000.0
Gabon,2012,1750000,420000.0,119.0,16200,2560000.0
Gambia,2012,1910000,237000.0,59.8,1480,1530000.0
Georgia,2012,4060000,1500000.0,303.0,8080,4700000.0
Germany,2012,81000000,66700000.0,11800.0,42800,92400000.0
Ghana,2012,26000000,2760000.0,1290.0,3600,25600000.0
Greece,2012,10800000,5940000.0,514.0,24400,13400000.0
Grenada,2012,107000,34400.0,7.8,10800,130000.0
Guatemala,2012,15300000,2440000.0,930.0,6900,20800000.0
Guinea,2012,10700000,330000.0,592.0,1780,5580000.0
Guinea-Bissau,2012,1600000,46400.0,123.0,1440,1050000.0
Guyana,2012,755000,230000.0,234.0,6400,547000.0
Haiti,2012,10300000,1000000.0,907.0,1590,6090000.0
Honduras,2012,8640000,1570000.0,275.0,4070,7370000.0
Hungary,2012,9860000,6960000.0,2470.0,22600,11600000.0
Iceland,2012,326000,313000.0,39.1,41100,352000.0
India,2012,1270000000,159000000.0,226000.0,4820,865000000.0
Indonesia,2012,248000000,36100000.0,8400.0,9270,282000000.0
Iran,2012,75500000,17200000.0,4990.0,16800,58200000.0
Iraq,2012,31900000,2260000.0,2520.0,15000,26800000.0
Ireland,2012,4610000,3540000.0,510.0,44800,5010000.0
Israel,2012,7610000,5390000.0,603.0,30600,9230000.0
Italy,2012,59900000,33400000.0,4630.0,35200,97200000.0
Jamaica,2012,2840000,960000.0,78.9,8020,2710000.0
Japan,2012,128000000,102000000.0,30500.0,36400,141000000.0
Jordan,2012,8090000,2990000.0,190.0,8870,8980000.0
Kazakhstan,2012,16800000,10400000.0,4830.0,22000,30200000.0
Kenya,2012,44300000,4660000.0,1900.0,2560,30700000.0
Kiribati,2012,106000,11400.0,25.1,1800,18000.0
Kuwait,2012,3350000,2360000.0,94.2,78700,5100000.0
Kyrgyz Republic,2012,5620000,1110000.0,716.0,2870,6800000.0
Lao,2012,6440000,693000.0,629.0,4770,4300000.0
Latvia,2012,2070000,1510000.0,508.0,20800,2630000.0
Lebanon,2012,5540000,3390000.0,122.0,13400,3760000.0
Lesotho,2012,2010000,201000.0,536.0,2720,1540000.0
Liberia,2012,4140000,108000.0,335.0,1210,2380000.0
Libya,2012,6290000,880000.0,269.0,24600,9590000.0
Lithuania,2012,3050000,2050000.0,1200.0,24000,5000000.0
Luxembourg,2012,531000,488000.0,61.7,89500,761000.0
Madagascar,2012,22300000,514000.0,1250.0,1370,8780000.0
Malawi,2012,15400000,670000.0,958.0,1090,4650000.0
Malaysia,2012,29100000,19100000.0,2090.0,22700,41300000.0
Maldives,2012,397000,155000.0,11.2,12300,561000.0
Mali,2012,16000000,447000.0,451.0,1810,14600000.0
Malta,2012,422000,288000.0,24.3,29100,532000.0
Marshall Islands,2012,56700,7090.0,10.8,3370,660.0
Mauritania,2012,3710000,185000.0,113.0,3580,4030000.0
Mauritius,2012,1250000,444000.0,119.0,17100,1490000.0
Mexico,2012,117000000,46600000.0,6960.0,16900,101000000.0
"Micronesia, Fed. Sts.",2012,105000,27100.0,18.3,3310,31200.0
Moldova,2012,4080000,1770000.0,716.0,4980,3580000.0
Mongolia,2012,2820000,463000.0,597.0,9750,3380000.0
Montenegro,2012,626000,356000.0,80.1,14100,991000.0
Morocco,2012,33200000,18400000.0,1800.0,6810,39000000.0
Mozambique,2012,24900000,1490000.0,1610.0,1030,8800000.0
Myanmar,2012,51400000,2060000.0,3030.0,4110,3730000.0
Namibia,2012,2190000,284000.0,235.0,9250,2150000.0
Nepal,2012,27000000,3010000.0,2950.0,2160,16600000.0
Netherlands,2012,16800000,15600000.0,1940.0,45900,19700000.0
New Zealand,2012,4470000,3650000.0,522.0,33300,4920000.0
Nicaragua,2012,5980000,808000.0,419.0,4380,5850000.0
Niger,2012,17800000,187000.0,630.0,860,5400000.0
Nigeria,2012,167000000,26900000.0,5640.0,5290,113000000.0
North Korea,2012,24800000,0.0,3160.0,1730,1700000.0
North Macedonia,2012,2070000,1190000.0,201.0,11500,2240000.0
Norway,2012,5010000,4750000.0,586.0,63000,5800000.0
Oman,2012,3500000,2100000.0,106.0,42600,5280000.0
Pakistan,2012,187000000,18700000.0,6800.0,4150,120000000.0
Palestine,2012,4240000,1840000.0,96.8,4570,3130000.0
Panama,2012,3770000,1520000.0,222.0,18500,6210000.0
Papua New Guinea,2012,7630000,267000.0,1000.0,3150,2710000.0
Paraguay,2012,6420000,1880000.0,386.0,9830,6790000.0
Peru,2012,29500000,11300000.0,975.0,11200,29400000.0
Philippines,2012,97200000,35200000.0,5290.0,5970,102000000.0
Poland,2012,38200000,23800000.0,7380.0,23200,54100000.0
Portugal,2012,10500000,6350000.0,1420.0,25800,11900000.0
Qatar,2012,2200000,1520000.0,120.0,120000,2600000.0
Romania,2012,20200000,9280000.0,2510.0,18400,22800000.0
Russia,2012,144000000,91900000.0,50800.0,25200,208000000.0
Rwanda,2012,10500000,846000.0,632.0,1560,5690000.0
Samoa,2012,189000,24400.0,21.2,5650,100000.0
Sao Tome and Principe,2012,188000,40600.0,3.39,2640,122000.0
Saudi Arabia,2012,29200000,15700000.0,1030.0,49500,53000000.0
Senegal,2012,13400000,1450000.0,908.0,2800,11500000.0
Serbia,2012,8940000,4300000.0,1730.0,13700,9140000.0
Seychelles,2012,92600,43600.0,7.83,22600,136000.0
Sierra Leone,2012,6710000,168000.0,300.0,1410,2210000.0
Singapore,2012,5370000,3870000.0,398.0,77500,8070000.0
Slovak Republic,2012,5410000,4150000.0,732.0,26200,6090000.0
Slovenia,2012,2060000,1410000.0,464.0,28000,2240000.0
Solomon Islands,2012,556000,38900.0,86.0,2100,302000.0
Somalia,2012,12700000,175000.0,459.0,616,2300000.0
South Africa,2012,52800000,21700000.0,6920.0,12300,68400000.0
South Korea,2012,50100000,42100000.0,15900.0,31800,53600000.0
South Sudan,2012,10100000,0.0,367.0,1940,2300000.0
Spain,2012,47100000,32900000.0,3830.0,31100,50700000.0
Sri Lanka,2012,20500000,3750000.0,4870.0,9980,19300000.0
St. Lucia,2012,177000,61500.0,12.7,11900,216000.0
St. Vincent and the Grenadines,2012,108000,43400.0,8.51,10100,127000.0
Sudan,2012,36200000,7600000.0,1550.0,4070,27700000.0
Suriname,2012,541000,188000.0,132.0,15000,569000.0
Sweden,2012,9540000,8890000.0,1390.0,43400,11800000.0
Switzerland,2012,8010000,6820000.0,1290.0,56200,10600000.0
Syria,2012,20400000,4970000.0,402.0,4830,13000000.0
Tajikistan,2012,7870000,1140000.0,354.0,2360,6530000.0
Tanzania,2012,47100000,1860000.0,2700.0,2360,27200000.0
Thailand,2012,67800000,17900000.0,8370.0,14500,85000000.0
Timor-Leste,2012,1130000,79300.0,60.0,10200,621000.0
Togo,2012,6770000,271000.0,567.0,1340,3310000.0
Tonga,2012,103000,30800.0,7.08,5240,56000.0
Trinidad and Tobago,2012,1340000,800000.0,177.0,31200,1880000.0
Tunisia,2012,10800000,4500000.0,425.0,10400,12800000.0
Turkey,2012,74700000,33700000.0,2250.0,20300,67700000.0
Turkmenistan,2012,5270000,379000.0,461.0,12200,5900000.0
Uganda,2012,34600000,4870000.0,3150.0,1690,16400000.0
Ukraine,2012,45500000,16000000.0,11300.0,8320,59300000.0
United Arab Emirates,2012,9140000,7770000.0,436.0,57900,13800000.0
United Kingdom,2012,64500000,56400000.0,5620.0,37100,78300000.0
United States,2012,314000000,235000000.0,43900.0,50600,305000000.0
Uruguay,2012,3380000,1840000.0,647.0,18600,5000000.0
Uzbekistan,2012,29400000,6950000.0,3300.0,4770,20300000.0
Vanuatu,2012,250000,26400.0,37.8,2880,146000.0
Venezuela,2012,29400000,14400000.0,2780.0,18000,30600000.0
Vietnam,2012,89800000,33000000.0,7530.0,4860,132000000.0
Yemen,2012,24500000,4270000.0,1210.0,3860,13900000.0
Zambia,2012,14500000,1950000.0,1240.0,3570,10500000.0
Zimbabwe,2012,13100000,1570000.0,2010.0,2490,12600000.0
Afghanistan,2013,32300000,1900000.0,1990.0,1810,16800000.0
Albania,2013,2900000,1660000.0,186.0,10500,3690000.0
Algeria,2013,38100000,8580000.0,1370.0,13300,39500000.0
Andorra,2013,80800,75900.0,7.97,43700,63900.0
Angola,2013,26000000,2320000.0,1170.0,6730,13300000.0
Antigua and Barbuda,2013,91500,58000.0,2.03,20100,114000.0
Argentina,2013,42200000,25300000.0,4920.0,19600,67400000.0
Armenia,2013,2900000,1210000.0,255.0,7720,3350000.0
Australia,2013,23300000,19400000.0,2700.0,43200,24900000.0
Austria,2013,8560000,6900000.0,1450.0,44300,13300000.0
Azerbaijan,2013,9390000,6850000.0,412.0,16600,10100000.0
Bahamas,2013,367000,264000.0,12.4,29700,287000.0
Bahrain,2013,1320000,1180000.0,89.6,42700,2210000.0
Bangladesh,2013,153000000,10100000.0,11800.0,2930,117000000.0
Barbados,2013,284000,204000.0,15.1,16300,308000.0
Belarus,2013,9420000,5100000.0,2790.0,17600,11100000.0
Belgium,2013,11200000,9170000.0,2270.0,41000,12300000.0
Belize,2013,346000,116000.0,22.6,7770,175000.0
Benin,2013,10000000,490000.0,769.0,1940,9630000.0
Bhutan,2013,710000,159000.0,47.7,7620,544000.0
Bolivia,2013,10500000,3900000.0,667.0,6010,10400000.0
Bosnia and Herzegovina,2013,3540000,1720000.0,333.0,10500,3490000.0
Botswana,2013,2060000,619000.0,330.0,15700,3250000.0
Brazil,2013,201000000,103000000.0,13300.0,15500,271000000.0
Brunei,2013,404000,261000.0,18.9,79300,469000.0
Bulgaria,2013,7290000,3870000.0,1040.0,15900,10500000.0
Burkina Faso,2013,17100000,1550000.0,1040.0,1560,11200000.0
Burundi,2013,9540000,121000.0,767.0,761,2540000.0
Cambodia,2013,15000000,1020000.0,869.0,2960,20300000.0
Cameroon,2013,22100000,2210000.0,1990.0,3040,15700000.0
Canada,2013,35300000,30300000.0,4450.0,42400,28400000.0
Cape Verde,2013,512000,192000.0,82.1,6060,499000.0
Central African Republic,2013,4450000,151000.0,433.0,678,1360000.0
Chad,2013,13200000,331000.0,603.0,1990,4560000.0
Chile,2013,17600000,10200000.0,2050.0,21900,23700000.0
China,2013,1390000000,637000000.0,135000.0,11900,1230000000.0
Colombia,2013,46500000,24000000.0,2730.0,12400,50300000.0
Comoros,2013,742000,48200.0,35.4,2530,348000.0
"Congo, Dem. Rep.",2013,71400000,1570000.0,4020.0,741,28200000.0
"Congo, Rep.",2013,4620000,305000.0,267.0,5470,4660000.0
Costa Rica,2013,4740000,2180000.0,339.0,13900,7110000.0
Cote d'Ivoire,2013,22100000,2650000.0,1880.0,2860,19400000.0
Croatia,2013,4280000,2850000.0,818.0,20300,4720000.0
Cuba,2013,11300000,3150000.0,1690.0,7380,2000000.0
Cyprus,2013,1140000,749000.0,47.5,30000,1100000.0
Czech Republic,2013,10600000,7850000.0,1650.0,28400,13700000.0
Denmark,2013,5640000,5340000.0,722.0,44600,7030000.0
Djibouti,2013,883000,83900.0,37.4,2920,244000.0
Dominica,2013,71000,36200.0,3.19,10100,93600.0
Dominican Republic,2013,10000000,4610000.0,529.0,12200,9200000.0
Ecuador,2013,15700000,6330000.0,1240.0,10600,16600000.0
Egypt,2013,88400000,26000000.0,2970.0,9970,99700000.0
El Salvador,2013,6270000,1450000.0,569.0,6760,8990000.0
Equatorial Guinea,2013,1080000,177000.0,42.7,33000,511000.0
Eritrea,2013,3280000,29500.0,320.0,1160,355000.0
Estonia,2013,1320000,1060000.0,251.0,26300,1930000.0
Eswatini,2013,1090000,268000.0,184.0,9200,893000.0
Ethiopia,2013,95400000,4390000.0,6370.0,1320,25600000.0
Fiji,2013,866000,305000.0,101.0,7970,930000.0
Finland,2013,5440000,4980000.0,987.0,39400,7410000.0
France,2013,63900000,52300000.0,12400.0,37400,63300000.0
Gabon,2013,1820000,555000.0,121.0,16500,2750000.0
Gambia,2013,1960000,275000.0,62.5,1500,1850000.0
Georgia,2013,4050000,1750000.0,314.0,8380,4990000.0
Germany,2013,81200000,68300000.0,11800.0,42900,100000000.0
Ghana,2013,26600000,3990000.0,1320.0,3770,28000000.0
Greece,2013,10700000,6430000.0,518.0,23700,12500000.0
Grenada,2013,108000,37900.0,7.76,11000,133000.0
Guatemala,2013,15600000,3070000.0,929.0,7010,21700000.0
Guinea,2013,10900000,490000.0,609.0,1810,7440000.0
Guinea-Bissau,2013,1650000,51100.0,127.0,1450,940000.0
Guyana,2013,759000,235000.0,232.0,6690,555000.0
Haiti,2013,10400000,1100000.0,920.0,1630,7160000.0
Honduras,2013,8800000,1570000.0,283.0,4110,7770000.0
Hungary,2013,9830000,7140000.0,2410.0,23100,11600000.0
Iceland,2013,327000,316000.0,40.1,42400,356000.0
India,2013,1280000000,193000000.0,227000.0,5070,886000000.0
Indonesia,2013,252000000,37600000.0,8390.0,9650,313000000.0
Iran,2013,76500000,22900000.0,5040.0,16600,65200000.0
Iraq,2013,33200000,3050000.0,2600.0,15600,32500000.0
Ireland,2013,4620000,3610000.0,496.0,45200,4880000.0
Israel,2013,7730000,5430000.0,599.0,31300,9500000.0
Italy,2013,60200000,35200000.0,4550.0,34200,96900000.0
Jamaica,2013,2860000,1060000.0,80.6,8010,2850000.0
Japan,2013,128000000,113000000.0,29900.0,37100,148000000.0
Jordan,2013,8520000,3530000.0,199.0,8660,10300000.0
Kazakhstan,2013,17000000,10800000.0,4690.0,23000,30400000.0
Kenya,2013,45500000,5920000.0,1930.0,2640,31800000.0
Kiribati,2013,108000,12400.0,25.6,1850,20000.0
Kuwait,2013,3530000,2660000.0,96.7,75600,6410000.0
Kyrgyz Republic,2013,5730000,1320000.0,694.0,3120,6740000.0
Lao,2013,6540000,818000.0,635.0,5080,4610000.0
Latvia,2013,2040000,1540000.0,495.0,21600,2560000.0
Lebanon,2013,5910000,4170000.0,129.0,12800,3880000.0
Lesotho,2013,2030000,304000.0,552.0,2750,1790000.0
Liberia,2013,4250000,136000.0,347.0,1280,2550000.0
Libya,2013,6320000,1040000.0,268.0,21100,10200000.0
Lithuania,2013,3010000,2060000.0,1200.0,25100,4570000.0
Luxembourg,2013,543000,509000.0,62.4,90700,788000.0
Madagascar,2013,23000000,689000.0,1290.0,1360,8460000.0
Malawi,2013,15800000,800000.0,978.0,1110,5290000.0
Malaysia,2013,29500000,16800000.0,2140.0,23400,43000000.0
Maldives,2013,416000,183000.0,11.3,12600,625000.0
Mali,2013,16400000,576000.0,464.0,1800,19700000.0
Malta,2013,426000,294000.0,24.1,30000,557000.0
Marshall Islands,2013,56900,7970.0,10.9,3450,660.0
Mauritania,2013,3820000,237000.0,118.0,3690,3990000.0
Mauritius,2013,1260000,504000.0,114.0,17600,1530000.0
Mexico,2013,119000000,51600000.0,7170.0,16900,107000000.0
"Micronesia, Fed. Sts.",2013,106000,29400.0,18.4,3140,31400.0
Moldova,2013,4070000,2440000.0,682.0,5440,3700000.0
Mongolia,2013,2880000,510000.0,581.0,10700,2880000.0
Montenegro,2013,626000,378000.0,79.6,14600,994000.0
Morocco,2013,33700000,18900000.0,1800.0,7020,42400000.0
Mozambique,2013,25600000,1860000.0,1670.0,1070,12400000.0
Myanmar,2013,51900000,4150000.0,3010.0,4420,6830000.0
Namibia,2013,2230000,310000.0,241.0,9600,2730000.0
Nepal,2013,26900000,3580000.0,2950.0,2250,21400000.0
Netherlands,2013,16800000,15800000.0,1950.0,45800,19500000.0
New Zealand,2013,4520000,3740000.0,517.0,33900,4770000.0
Nicaragua,2013,6060000,940000.0,432.0,4530,6810000.0
Niger,2013,18500000,213000.0,661.0,870,7010000.0
Nigeria,2013,172000000,32800000.0,5700.0,5500,127000000.0
North Korea,2013,24900000,0.0,3180.0,1740,2420000.0
North Macedonia,2013,2080000,1350000.0,202.0,11900,2240000.0
Norway,2013,5080000,4830000.0,587.0,62900,5690000.0
Oman,2013,3760000,2500000.0,119.0,41300,5620000.0
Pakistan,2013,191000000,20800000.0,6850.0,4240,128000000.0
Palestine,2013,4330000,2020000.0,105.0,4560,3190000.0
Panama,2013,3840000,1690000.0,218.0,19400,6200000.0
Papua New Guinea,2013,7790000,397000.0,1010.0,3200,3000000.0
Paraguay,2013,6510000,2400000.0,401.0,10500,7050000.0
Peru,2013,29800000,11700000.0,943.0,11700,29800000.0
Philippines,2013,98900000,47600000.0,5350.0,6280,103000000.0
Poland,2013,38200000,24000000.0,7180.0,23600,57000000.0
Portugal,2013,10500000,6500000.0,1420.0,25700,12000000.0
Qatar,2013,2340000,1990000.0,127.0,118000,3310000.0
Romania,2013,20100000,10000000.0,2480.0,19100,22900000.0
Russia,2013,144000000,98100000.0,50200.0,25600,218000000.0
Rwanda,2013,10800000,973000.0,645.0,1590,6690000.0
Samoa,2013,191000,29200.0,21.4,5490,99900.0
Sao Tome and Principe,2013,192000,44200.0,3.44,2710,125000.0
Saudi Arabia,2013,30100000,18200000.0,914.0,49400,53100000.0
Senegal,2013,13800000,1810000.0,942.0,2800,13100000.0
Serbia,2013,8920000,4770000.0,1720.0,14200,9200000.0
Seychelles,2013,93400,47100.0,7.81,23500,137000.0
Sierra Leone,2013,6860000,275000.0,306.0,1670,4000000.0
Singapore,2013,5450000,4410000.0,397.0,79900,8440000.0
Slovak Republic,2013,5420000,4220000.0,717.0,26600,6210000.0
Slovenia,2013,2060000,1500000.0,460.0,27600,2280000.0
Solomon Islands,2013,571000,45700.0,87.4,2110,323000.0
Somalia,2013,13100000,196000.0,468.0,619,5180000.0
South Africa,2013,53700000,25000000.0,6870.0,12400,76900000.0
South Korea,2013,50300000,42700000.0,15800.0,32500,54700000.0
South Sudan,2013,10400000,397000.0,390.0,2140,2850000.0
Spain,2013,46900000,33600000.0,3800.0,30700,50200000.0
Sri Lanka,2013,20700000,4530000.0,4890.0,10200,20300000.0
St. Lucia,2013,178000,63900.0,12.7,11600,212000.0
St. Vincent and the Grenadines,2013,109000,47300.0,8.47,10300,125000.0
Sudan,2013,37100000,8420000.0,1600.0,4150,27700000.0
Suriname,2013,547000,205000.0,134.0,15300,869000.0
Sweden,2013,9620000,9120000.0,1400.0,43500,12000000.0
Switzerland,2013,8110000,7000000.0,1290.0,56500,11000000.0
Syria,2013,19600000,5130000.0,388.0,4120,12300000.0
Tajikistan,2013,8060000,1290000.0,364.0,2480,7540000.0
Tanzania,2013,48500000,2130000.0,2820.0,2450,27400000.0
Thailand,2013,68100000,19700000.0,8320.0,14800,93800000.0
Timor-Leste,2013,1150000,127000.0,60.8,8890,650000.0
Togo,2013,6950000,313000.0,587.0,1380,4260000.0
Tonga,2013,102000,33300.0,7.15,5120,57500.0
Trinidad and Tobago,2013,1350000,864000.0,176.0,31600,1940000.0
Tunisia,2013,11000000,4800000.0,428.0,10600,12700000.0
Turkey,2013,75900000,35100000.0,2380.0,21600,69700000.0
Turkmenistan,2013,5370000,515000.0,452.0,13200,6130000.0
Uganda,2013,35700000,5530000.0,3230.0,1700,18100000.0
Ukraine,2013,45300000,18500000.0,11300.0,8340,62500000.0
United Arab Emirates,2013,9200000,8090000.0,443.0,60400,16100000.0
United Kingdom,2013,65000000,58400000.0,5680.0,37600,78700000.0
United States,2013,316000000,226000000.0,44700.0,51200,311000000.0
Uruguay,2013,3390000,1960000.0,645.0,19400,5270000.0
Uzbekistan,2013,29900000,8020000.0,3360.0,5070,21500000.0
Vanuatu,2013,257000,29000.0,38.6,2850,127000.0
Venezuela,2013,29800000,16300000.0,2760.0,18000,30900000.0
Vietnam,2013,90800000,34900000.0,7590.0,5070,124000000.0
Yemen,2013,25100000,5030000.0,1260.0,3940,16800000.0
Zambia,2013,14900000,2300000.0,1270.0,3630,10400000.0
Zimbabwe,2013,13400000,2070000.0,2030.0,2490,13600000.0
Afghanistan,2014,33400000,2340000.0,2080.0,1800,18400000.0
Albania,2014,2900000,1740000.0,184.0,10700,3360000.0
Algeria,2014,38900000,11500000.0,1410.0,13500,43300000.0
Andorra,2014,79200,76000.0,7.72,44900,66200.0
Angola,2014,26900000,5770000.0,1200.0,6810,14100000.0
Antigua and Barbuda,2014,92600,62700.0,2.1,20800,120000.0
Argentina,2014,42600000,27600000.0,5010.0,18900,61200000.0
Armenia,2014,2910000,1590000.0,254.0,7950,3460000.0
Australia,2014,23600000,19800000.0,2770.0,43700,25100000.0
Austria,2014,8620000,6980000.0,1440.0,44200,13000000.0
Azerbaijan,2014,9510000,7130000.0,416.0,16900,10600000.0
Bahamas,2014,371000,285000.0,12.5,29300,315000.0
Bahrain,2014,1340000,1210000.0,91.0,43800,2330000.0
Bangladesh,2014,155000000,21500000.0,11700.0,3070,127000000.0
Barbados,2014,285000,214000.0,15.2,16300,305000.0
Belarus,2014,9430000,5570000.0,2620.0,17900,11400000.0
Belgium,2014,11200000,9540000.0,2230.0,41300,12700000.0
Belize,2014,353000,137000.0,23.4,7880,172000.0
Benin,2014,10300000,617000.0,794.0,2000,8660000.0
Bhutan,2014,719000,218000.0,48.6,7950,625000.0
Bolivia,2014,10700000,3700000.0,676.0,6240,10500000.0
Bosnia and Herzegovina,2014,3480000,1740000.0,356.0,10800,3490000.0
Botswana,2014,2090000,767000.0,332.0,16200,3410000.0
Brazil,2014,203000000,111000000.0,13500.0,15500,281000000.0
Brunei,2014,410000,282000.0,19.6,76400,452000.0
Bulgaria,2014,7250000,4020000.0,1060.0,16300,9490000.0
Burkina Faso,2014,17600000,1650000.0,1080.0,1580,12500000.0
Burundi,2014,9840000,136000.0,774.0,768,3190000.0
Cambodia,2014,15300000,2140000.0,888.0,3120,20500000.0
Cameroon,2014,22700000,3680000.0,2060.0,3130,17000000.0
Canada,2014,35700000,31100000.0,4500.0,43100,28800000.0
Cape Verde,2014,518000,209000.0,83.8,6020,613000.0
Central African Republic,2014,4460000,161000.0,440.0,677,1160000.0
Chad,2014,13700000,396000.0,615.0,2060,5250000.0
Chile,2014,17800000,10900000.0,2070.0,22000,23700000.0
China,2014,1400000000,670000000.0,133000.0,12700,1290000000.0
Colombia,2014,47000000,24700000.0,2760.0,12900,55300000.0
Comoros,2014,759000,53000.0,36.6,2530,383000.0
"Congo, Dem. Rep.",2014,73800000,2210000.0,4160.0,785,37100000.0
"Congo, Rep.",2014,4740000,337000.0,274.0,5700,4930000.0
Costa Rica,2014,4800000,2540000.0,336.0,14300,7020000.0
Cote d'Ivoire,2014,22600000,4370000.0,1930.0,3040,22100000.0
Croatia,2014,4260000,2920000.0,814.0,20400,4460000.0
Cuba,2014,11300000,3290000.0,1700.0,7630,2530000.0
Cyprus,2014,1150000,799000.0,48.7,29900,1110000.0
Czech Republic,2014,10600000,7860000.0,1610.0,29100,13900000.0
Denmark,2014,5660000,5440000.0,717.0,45100,7160000.0
Djibouti,2014,899000,96300.0,38.2,3040,287000.0
Dominica,2014,71100,40900.0,3.24,10500,73900.0
Dominican Republic,2014,10200000,5040000.0,542.0,13000,8300000.0
Ecuador,2014,16000000,7270000.0,1250.0,10900,16600000.0
Egypt,2014,90400000,30600000.0,3000.0,10000,95300000.0
El Salvador,2014,6300000,1560000.0,576.0,6850,9190000.0
Equatorial Guinea,2014,1120000,212000.0,45.3,31700,517000.0
Eritrea,2014,3310000,32800.0,330.0,1200,417000.0
Estonia,2014,1320000,1110000.0,257.0,27100,1900000.0
Eswatini,2014,1100000,287000.0,184.0,9310,917000.0
Ethiopia,2014,98100000,7550000.0,6570.0,1410,30500000.0
Fiji,2014,866000,324000.0,104.0,8410,876000.0
Finland,2014,5460000,4730000.0,944.0,39000,7600000.0
France,2014,64200000,53800000.0,12300.0,37600,65400000.0
Gabon,2014,1880000,717000.0,123.0,16600,2930000.0
Gambia,2014,2020000,315000.0,65.1,1440,2280000.0
Georgia,2014,4040000,1780000.0,334.0,8770,5400000.0
Germany,2014,81500000,70200000.0,11800.0,43700,99500000.0
Ghana,2014,27200000,6950000.0,1350.0,3790,30400000.0
Greece,2014,10700000,6760000.0,526.0,24100,12100000.0
Grenada,2014,109000,56200.0,7.76,11800,117000.0
Guatemala,2014,15900000,3730000.0,948.0,7150,16900000.0
Guinea,2014,11200000,714000.0,629.0,1840,8680000.0
