country,year,population_total,internet_use,suicide_total,GDP,cell_use
Estonia,2011,1330000,76.5,272.0,24500.0,1810000.0
Eswatini,2011,1070000,18.1,180.0,8370.0,767000.0
Ethiopia,2011,90100000,1.1,6090.0,1160.0,14100000.0
Fiji,2011,863000,28.0,96.2,7520.0,727000.0
Finland,2011,5390000,88.7,1050.0,40700.0,8940000.0
France,2011,63200000,77.8,12700.0,37400.0,59800000.0
Gabon,2011,1680000,18.0,117.0,16000.0,2370000.0
Gambia,2011,1850000,10.9,57.5,1440.0,1400000.0
Georgia,2011,4080000,31.5,302.0,7550.0,4430000.0
Germany,2011,80900000,81.3,11900.0,42700.0,90900000.0
Ghana,2011,25400000,9.0,1260.0,3370.0,21200000.0
Greece,2011,10800000,51.6,502.0,26100.0,12100000.0
Grenada,2011,107000,30.0,7.71,11000.0,121000.0
Guatemala,2011,14900000,12.3,953.0,6850.0,19500000.0
Guinea,2011,10400000,2.0,576.0,1720.0,4860000.0
Guinea-Bissau,2011,1560000,2.67,120.0,1510.0,733000.0
Guyana,2011,752000,30.0,233.0,6110.0,529000.0
Haiti,2011,10100000,9.0,888.0,1570.0,4200000.0
Holy See,2011,786,,,,
Honduras,2011,8480000,15.9,268.0,3980.0,8060000.0
Hungary,2011,9900000,68.0,2520.0,22800.0,11700000.0
Iceland,2011,323000,94.8,38.6,40800.0,344000.0
India,2011,1250000000,10.1,222000.0,4630.0,894000000.0
Indonesia,2011,245000000,12.3,8470.0,8860.0,250000000.0
Iran,2011,74600000,19.0,4870.0,18400.0,56000000.0
Iraq,2011,30700000,5.0,2410.0,13700.0,25500000.0
Ireland,2011,4590000,74.9,525.0,44900.0,4910000.0
Israel,2011,7490000,68.9,602.0,30600.0,9200000.0
Italy,2011,59600000,54.4,4630.0,36300.0,96000000.0
Jamaica,2011,2830000,37.4,77.3,8110.0,2950000.0
Japan,2011,128000000,79.1,31300.0,35800.0,133000000.0
Jordan,2011,7660000,34.9,181.0,9120.0,7480000.0
Kazakhstan,2011,16500000,50.6,5010.0,21300.0,25200000.0
Kenya,2011,43200000,8.8,1830.0,2520.0,28100000.0
Kiribati,2011,105000,10.0,24.7,1750.0,13800.0
Kuwait,2011,3170000,65.8,89.8,78000.0,4930000.0
Kyrgyz Republic,2011,5520000,17.5,719.0,2920.0,6280000.0
Lao,2011,6350000,9.0,623.0,4490.0,5480000.0
Latvia,2011,2090000,69.7,523.0,19800.0,2310000.0
Lebanon,2011,5200000,52.0,116.0,13800.0,3460000.0
Lesotho,2011,2000000,7.0,523.0,2580.0,1230000.0
Liberia,2011,4020000,2.5,326.0,1150.0,2020000.0
Libya,2011,6250000,14.0,269.0,11100.0,10000000.0
Liechtenstein,2011,36300,85.0,,,37000.0
Lithuania,2011,3080000,63.6,1240.0,22900.0,4940000.0
Luxembourg,2011,519000,90.0,61.0,92000.0,765000.0
Madagascar,2011,21700000,1.9,1210.0,1370.0,8680000.0
Malawi,2011,15000000,3.33,935.0,1100.0,3950000.0
Malaysia,2011,28700000,61.0,2020.0,21800.0,36700000.0
Maldives,2011,380000,34.0,10.9,12500.0,530000.0
Mali,2011,15500000,2.2,445.0,1880.0,10800000.0
Malta,2011,418000,68.0,24.3,28600.0,522000.0
Marshall Islands,2011,56500,10.0,10.7,3270.0,660.0
Mauritania,2011,3600000,4.5,109.0,3480.0,3310000.0
Mauritius,2011,1250000,35.0,122.0,16600.0,1290000.0
Mexico,2011,116000000,37.2,6860.0,16500.0,94600000.0
"Micronesia, Fed. Sts.",2011,103000,22.8,18.4,3410.0,27600.0
Moldova,2011,4080000,38.0,713.0,5010.0,3220000.0
Monaco,2011,36000,80.3,,,31800.0
Mongolia,2011,2770000,12.5,601.0,8850.0,2940000.0
Montenegro,2011,625000,35.6,80.6,14500.0,1160000.0
Morocco,2011,32800000,46.1,1800.0,6700.0,36600000.0
Mozambique,2011,24200000,4.3,1570.0,984.0,7860000.0
Myanmar,2011,51000000,0.98,3060.0,3870.0,1240000.0
Namibia,2011,2160000,12.0,234.0,8960.0,2190000.0
Nauru,2011,10100,54.0,,,6700.0
Nepal,2011,27000000,9.0,2950.0,2050.0,13400000.0
Netherlands,2011,16700000,91.4,1920.0,46600.0,19800000.0
New Zealand,2011,4420000,81.2,523.0,32700.0,4820000.0
Nicaragua,2011,5900000,10.6,409.0,4160.0,4820000.0
Niger,2011,17100000,0.9,604.0,799.0,4740000.0
Nigeria,2011,163000000,13.8,5640.0,5210.0,95200000.0
North Korea,2011,24700000,0.0,3140.0,1720.0,1000000.0
North Macedonia,2011,2070000,56.7,197.0,11600.0,2210000.0
Norway,2011,4950000,93.5,604.0,62100.0,5730000.0
Oman,2011,3250000,48.0,93.5,41900.0,4810000.0
Pakistan,2011,183000000,9.0,6730.0,4100.0,109000000.0
Palau,2011,17700,27.0,,,15400.0
Palestine,2011,4150000,41.1,91.7,4410.0,2880000.0
Panama,2011,3710000,42.7,223.0,17100.0,6740000.0
Papua New Guinea,2011,7470000,2.0,987.0,3070.0,2400000.0
Paraguay,2011,6330000,24.8,373.0,10000.0,6530000.0
Peru,2011,29300000,36.0,984.0,10600.0,32500000.0
Philippines,2011,95600000,29.0,5160.0,5690.0,94200000.0
Poland,2011,38300000,62.0,7460.0,22900.0,50200000.0
Portugal,2011,10600000,55.3,1420.0,26800.0,12300000.0
Qatar,2011,2040000,69.0,115.0,124000.0,2300000.0
Romania,2011,20300000,40.0,2530.0,17900.0,23400000.0
Russia,2011,144000000,49.0,52900.0,24300.0,204000000.0
Rwanda,2011,10300000,7.0,626.0,1470.0,4450000.0
Samoa,2011,187000,11.0,21.1,5670.0,90000.0
San Marino,2011,31700,49.6,,,35500.0
Sao Tome and Principe,2011,185000,20.2,3.13,2610.0,115000.0
Saudi Arabia,2011,28300000,47.5,991.0,48500.0,54000000.0
Senegal,2011,13000000,9.8,877.0,2740.0,9350000.0
Serbia,2011,8960000,42.2,1750.0,13700.0,10200000.0
Seychelles,2011,91900,43.2,7.98,22600.0,127000.0
Sierra Leone,2011,6560000,0.9,289.0,1260.0,2140000.0
Singapore,2011,5260000,71.0,391.0,76000.0,7790000.0
Slovak Republic,2011,5410000,74.4,739.0,25800.0,5980000.0
Slovenia,2011,2050000,67.3,466.0,28800.0,2170000.0
Solomon Islands,2011,542000,6.0,85.0,2070.0,275000.0
Somalia,2011,12400000,1.25,444.0,614.0,1800000.0
South Africa,2011,52000000,34.0,7190.0,12200.0,64000000.0
South Korea,2011,49800000,83.8,15900.0,31200.0,52500000.0
South Sudan,2011,9830000,0.0,345.0,3700.0,1800000.0
Spain,2011,47100000,67.1,3780.0,32100.0,52600000.0
Sri Lanka,2011,20400000,15.0,4870.0,9160.0,18300000.0
St. Kitts and Nevis,2011,49400,63.2,,,77000.0
St. Lucia,2011,176000,34.0,12.7,12000.0,217000.0
St. Vincent and the Grenadines,2011,108000,36.7,8.36,9970.0,132000.0
Sudan,2011,35300000,17.5,1490.0,3640.0,25100000.0
Suriname,2011,535000,32.0,131.0,14800.0,534000.0
Sweden,2011,9470000,92.8,1380.0,43800.0,11500000.0
Switzerland,2011,7910000,85.2,1300.0,56200.0,10100000.0
Syria,2011,21100000,22.5,412.0,5980.0,12900000.0
Tajikistan,2011,7700000,13.0,342.0,2250.0,6320000.0
Tanzania,2011,45700000,3.2,2580.0,2330.0,25700000.0
Thailand,2011,67500000,23.7,8370.0,13500.0,77400000.0
Timor-Leste,2011,1110000,4.0,59.6,9860.0,614000.0
Togo,2011,6600000,3.5,554.0,1290.0,2700000.0
Tonga,2011,104000,25.0,7.03,5150.0,55000.0
Trinidad and Tobago,2011,1340000,55.2,177.0,31000.0,1830000.0
Tunisia,2011,10700000,39.1,421.0,10100.0,12400000.0
Turkey,2011,73400000,43.1,2230.0,19700.0,65300000.0
Turkmenistan,2011,5170000,5.0,471.0,11200.0,5300000.0
Tuvalu,2011,10600,30.0,,,2130.0
Uganda,2011,33500000,13.0,3110.0,1680.0,16700000.0
Ukraine,2011,45600000,28.7,11200.0,8280.0,55600000.0
United Arab Emirates,2011,8950000,78.0,423.0,56600.0,11700000.0
United Kingdom,2011,64000000,85.4,5620.0,36800.0,77200000.0
United States,2011,312000000,69.7,43100.0,49900.0,297000000.0
Uruguay,2011,3370000,51.4,636.0,18000.0,4760000.0
Uzbekistan,2011,29000000,18.6,3220.0,4470.0,25400000.0
Vanuatu,2011,243000,9.2,37.1,2910.0,137000.0
Venezuela,2011,28900000,40.2,2660.0,17300.0,28800000.0
Vietnam,2011,88900000,35.1,7480.0,4660.0,127000000.0
Yemen,2011,23800000,14.9,1160.0,3880.0,11700000.0
Zambia,2011,14000000,11.5,1210.0,3420.0,8160000.0
Zimbabwe,2011,12900000,8.4,2000.0,2170.0,9200000.0
Afghanistan,2012,31200000,5.45,1870.0,1770.0,15300000.0
Albania,2012,2910000,54.7,188.0,10400.0,3500000.0
Algeria,2012,37400000,18.2,1340.0,13200.0,37500000.0
Andorra,2012,82400,86.4,7.92,41900.0,63900.0
Angola,2012,25100000,6.5,1140.0,6650.0,12800000.0
Antigua and Barbuda,2012,90400,58.0,2.04,20400.0,127000.0
Argentina,2012,41800000,55.8,4800.0,19400.0,64300000.0
Armenia,2012,2880000,37.5,257.0,7510.0,3320000.0
Australia,2012,22900000,79.0,2690.0,42800.0,24300000.0
Austria,2012,8500000,80.0,1460.0,44600.0,13600000.0
Azerbaijan,2012,9260000,54.2,409.0,15900.0,10100000.0
Bahamas,2012,364000,71.7,12.2,30100.0,300000.0
Bahrain,2012,1300000,88.0,90.7,41000.0,2120000.0
Bangladesh,2012,151000000,5.0,12000.0,2790.0,97200000.0
Barbados,2012,284000,71.2,15.2,16300.0,349000.0
Belarus,2012,9420000,46.9,3010.0,17500.0,10700000.0
Belgium,2012,11100000,80.7,2310.0,41100.0,12300000.0
Belize,2012,338000,31.0,22.1,7880.0,172000.0
Benin,2012,9730000,4.5,745.0,1860.0,8410000.0
Bhutan,2012,702000,15.6,46.6,7550.0,561000.0
Bolivia,2012,10400000,35.3,658.0,5720.0,9490000.0
Bosnia and Herzegovina,2012,3600000,45.1,314.0,10000.0,3360000.0
Botswana,2012,2040000,16.0,326.0,14300.0,3080000.0
Brazil,2012,199000000,48.6,13200.0,15200.0,248000000.0
Brunei,2012,399000,60.3,18.0,82200.0,470000.0
Bulgaria,2012,7330000,51.9,1060.0,15800.0,10800000.0
Burkina Faso,2012,16600000,3.73,992.0,1520.0,9980000.0
Burundi,2012,9250000,1.22,751.0,748.0,2250000.0
Cambodia,2012,14800000,4.94,855.0,2810.0,19100000.0
Cameroon,2012,21500000,7.5,1930.0,2970.0,13100000.0
Canada,2012,34900000,83.0,4390.0,41800.0,27700000.0
Cape Verde,2012,505000,34.7,80.4,6090.0,425000.0
Central African Republic,2012,4440000,3.0,420.0,1060.0,1140000.0
Chad,2012,12800000,2.1,598.0,1950.0,4400000.0
Chile,2012,17400000,55.0,2070.0,21200.0,23900000.0
China,2012,1380000000,42.3,138000.0,11100.0,1110000000.0
Colombia,2012,46100000,49.0,2770.0,12000.0,49100000.0
Comoros,2012,724000,5.98,34.4,2480.0,284000.0
"Congo, Dem. Rep.",2012,69000000,1.68,3910.0,706.0,20100000.0
"Congo, Rep.",2012,4510000,6.11,260.0,5420.0,4280000.0
Costa Rica,2012,4690000,47.5,333.0,13800.0,5380000.0
Cote d'Ivoire,2012,21500000,5.0,1820.0,2700.0,18100000.0
Croatia,2012,4300000,61.9,835.0,20300.0,4970000.0
Cuba,2012,11300000,21.2,1680.0,7140.0,1680000.0
Cyprus,2012,1140000,60.7,46.0,31800.0,1110000.0
Czech Republic,2012,10600000,73.4,1690.0,28500.0,13500000.0
Denmark,2012,5610000,92.3,733.0,44300.0,7290000.0
Djibouti,2012,868000,8.27,36.5,2830.0,212000.0
Dominica,2012,71000,49.8,3.11,10100.0,109000.0
Dominican Republic,2012,9930000,42.3,515.0,11800.0,8930000.0
Ecuador,2012,15500000,35.1,1250.0,10300.0,16500000.0
Egypt,2012,86400000,26.4,2980.0,9980.0,96800000.0
El Salvador,2012,6240000,20.3,586.0,6650.0,8650000.0
Equatorial Guinea,2012,1030000,13.9,42.4,35900.0,501000.0
Eritrea,2012,3250000,0.8,311.0,1180.0,305000.0
Estonia,2012,1320000,78.4,275.0,25700.0,2000000.0
Eswatini,2012,1080000,20.8,182.0,8710.0,805000.0
Ethiopia,2012,92700000,2.9,6220.0,1230.0,20500000.0
Fiji,2012,865000,33.7,98.8,7610.0,859000.0
Finland,2012,5410000,89.9,1020.0,39900.0,9320000.0
France,2012,63600000,81.4,12600.0,37400.0,62300000.0
Gabon,2012,1750000,24.0,119.0,16200.0,2560000.0
Gambia,2012,1910000,12.4,59.8,1480.0,1530000.0
Georgia,2012,4060000,36.9,303.0,8080.0,4700000.0
Germany,2012,81000000,82.3,11800.0,42800.0,92400000.0
Ghana,2012,26000000,10.6,1290.0,3600.0,25600000.0
Greece,2012,10800000,55.1,514.0,24400.0,13400000.0
Grenada,2012,107000,32.0,7.8,10800.0,130000.0
Guatemala,2012,15300000,16.0,930.0,6900.0,20800000.0
Guinea,2012,10700000,3.1,592.0,1780.0,5580000.0
Guinea-Bissau,2012,1600000,2.89,123.0,1440.0,1050000.0
Guyana,2012,755000,30.5,234.0,6400.0,547000.0
Haiti,2012,10300000,9.8,907.0,1590.0,6090000.0
Holy See,2012,786,,,,
Honduras,2012,8640000,18.1,275.0,4070.0,7370000.0
Hungary,2012,9860000,70.6,2470.0,22600.0,11600000.0
Iceland,2012,326000,96.2,39.1,41100.0,352000.0
India,2012,1270000000,12.6,226000.0,4820.0,865000000.0
Indonesia,2012,248000000,14.5,8400.0,9270.0,282000000.0
Iran,2012,75500000,22.7,4990.0,16800.0,58200000.0
Iraq,2012,31900000,7.1,2520.0,15000.0,26800000.0
Ireland,2012,4610000,76.9,510.0,44800.0,5010000.0
Israel,2012,7610000,70.8,603.0,30600.0,9230000.0
Italy,2012,59900000,55.8,4630.0,35200.0,97200000.0
Jamaica,2012,2840000,33.8,78.9,8020.0,2710000.0
Japan,2012,128000000,79.5,30500.0,36400.0,141000000.0
Jordan,2012,8090000,37.0,190.0,8870.0,8980000.0
Kazakhstan,2012,16800000,61.9,4830.0,22000.0,30200000.0
Kenya,2012,44300000,10.5,1900.0,2560.0,30700000.0
Kiribati,2012,106000,10.7,25.1,1800.0,18000.0
Kuwait,2012,3350000,70.5,94.2,78700.0,5100000.0
Kyrgyz Republic,2012,5620000,19.8,716.0,2870.0,6800000.0
Lao,2012,6440000,10.7,629.0,4770.0,4300000.0
Latvia,2012,2070000,73.1,508.0,20800.0,2630000.0
Lebanon,2012,5540000,61.2,122.0,13400.0,3760000.0
Lesotho,2012,2010000,10.0,536.0,2720.0,1540000.0
Liberia,2012,4140000,2.6,335.0,1210.0,2380000.0
Libya,2012,6290000,14.0,269.0,24600.0,9590000.0
Liechtenstein,2012,36600,89.4,,,36100.0
Lithuania,2012,3050000,67.2,1200.0,24000.0,5000000.0
Luxembourg,2012,531000,91.9,61.7,89500.0,761000.0
Madagascar,2012,22300000,2.3,1250.0,1370.0,8780000.0
Malawi,2012,15400000,4.35,958.0,1090.0,4650000.0
Malaysia,2012,29100000,65.8,2090.0,22700.0,41300000.0
Maldives,2012,397000,38.9,11.2,12300.0,561000.0
Mali,2012,16000000,2.8,451.0,1810.0,14600000.0
Malta,2012,422000,68.2,24.3,29100.0,532000.0
Marshall Islands,2012,56700,12.5,10.8,3370.0,660.0
Mauritania,2012,3710000,5.0,113.0,3580.0,4030000.0
Mauritius,2012,1250000,35.4,119.0,17100.0,1490000.0
Mexico,2012,117000000,39.8,6960.0,16900.0,101000000.0
"Micronesia, Fed. Sts.",2012,105000,26.0,18.3,3310.0,31200.0
Moldova,2012,4080000,43.4,716.0,4980.0,3580000.0
Monaco,2012,36500,87.0,,,33200.0
Mongolia,2012,2820000,16.4,597.0,9750.0,3380000.0
Montenegro,2012,626000,56.8,80.1,14100.0,991000.0
Morocco,2012,33200000,55.4,1800.0,6810.0,39000000.0
Mozambique,2012,24900000,6.0,1610.0,1030.0,8800000.0
Myanmar,2012,51400000,4.0,3030.0,4110.0,3730000.0
Namibia,2012,2190000,12.9,235.0,9250.0,2150000.0
Nauru,2012,10100,54.0,,,6800.0
Nepal,2012,27000000,11.1,2950.0,2160.0,16600000.0
Netherlands,2012,16800000,92.9,1940.0,45900.0,19700000.0
New Zealand,2012,4470000,81.6,522.0,33300.0,4920000.0
Nicaragua,2012,5980000,13.5,419.0,4380.0,5850000.0
Niger,2012,17800000,1.05,630.0,860.0,5400000.0
Nigeria,2012,167000000,16.1,5640.0,5290.0,113000000.0
North Korea,2012,24800000,0.0,3160.0,1730.0,1700000.0
North Macedonia,2012,2070000,57.4,201.0,11500.0,2240000.0
Norway,2012,5010000,94.6,586.0,63000.0,5800000.0
Oman,2012,3500000,60.0,106.0,42600.0,5280000.0
Pakistan,2012,187000000,9.96,6800.0,4150.0,120000000.0
Palau,2012,17600,27.0,,,17200.0
Palestine,2012,4240000,43.4,96.8,4570.0,3130000.0
Panama,2012,3770000,40.3,222.0,18500.0,6210000.0
Papua New Guinea,2012,7630000,3.5,1000.0,3150.0,2710000.0
Paraguay,2012,6420000,29.3,386.0,9830.0,6790000.0
Peru,2012,29500000,38.2,975.0,11200.0,29400000.0
Philippines,2012,97200000,36.2,5290.0,5970.0,102000000.0
Poland,2012,38200000,62.3,7380.0,23200.0,54100000.0
Portugal,2012,10500000,60.3,1420.0,25800.0,11900000.0
Qatar,2012,2200000,69.3,120.0,120000.0,2600000.0
Romania,2012,20200000,45.9,2510.0,18400.0,22800000.0
Russia,2012,144000000,63.8,50800.0,25200.0,208000000.0
Rwanda,2012,10500000,8.02,632.0,1560.0,5690000.0
Samoa,2012,189000,12.9,21.2,5650.0,100000.0
San Marino,2012,32100,49.6,,,36000.0
Sao Tome and Principe,2012,188000,21.6,3.39,2640.0,122000.0
Saudi Arabia,2012,29200000,54.0,1030.0,49500.0,53000000.0
Senegal,2012,13400000,10.8,908.0,2800.0,11500000.0
Serbia,2012,8940000,48.1,1730.0,13700.0,9140000.0
Seychelles,2012,92600,47.1,7.83,22600.0,136000.0
Sierra Leone,2012,6710000,2.5,300.0,1410.0,2210000.0
Singapore,2012,5370000,72.0,398.0,77500.0,8070000.0
Slovak Republic,2012,5410000,76.7,732.0,26200.0,6090000.0
Slovenia,2012,2060000,68.3,464.0,28000.0,2240000.0
Solomon Islands,2012,556000,7.0,86.0,2100.0,302000.0
Somalia,2012,12700000,1.38,459.0,616.0,2300000.0
South Africa,2012,52800000,41.0,6920.0,12300.0,68400000.0
South Korea,2012,50100000,84.1,15900.0,31800.0,53600000.0
South Sudan,2012,10100000,0.0,367.0,1940.0,2300000.0
Spain,2012,47100000,69.8,3830.0,31100.0,50700000.0
Sri Lanka,2012,20500000,18.3,4870.0,9980.0,19300000.0
St. Kitts and Nevis,2012,49900,64.0,,,76000.0
St. Lucia,2012,177000,34.8,12.7,11900.0,216000.0
St. Vincent and the Grenadines,2012,108000,40.0,8.51,10100.0,127000.0
Sudan,2012,36200000,21.0,1550.0,4070.0,27700000.0
Suriname,2012,541000,34.7,132.0,15000.0,569000.0
Sweden,2012,9540000,93.2,1390.0,43400.0,11800000.0
Switzerland,2012,8010000,85.2,1290.0,56200.0,10600000.0
Syria,2012,20400000,24.3,402.0,4830.0,13000000.0
Tajikistan,2012,7870000,14.5,354.0,2360.0,6530000.0
Tanzania,2012,47100000,3.95,2700.0,2360.0,27200000.0
Thailand,2012,67800000,26.5,8370.0,14500.0,85000000.0
Timor-Leste,2012,1130000,7.0,60.0,10200.0,621000.0
Togo,2012,6770000,4.0,567.0,1340.0,3310000.0
Tonga,2012,103000,30.0,7.08,5240.0,56000.0
Trinidad and Tobago,2012,1340000,59.5,177.0,31200.0,1880000.0
Tunisia,2012,10800000,41.4,425.0,10400.0,12800000.0
Turkey,2012,74700000,45.1,2250.0,20300.0,67700000.0
Turkmenistan,2012,5270000,7.2,461.0,12200.0,5900000.0
Tuvalu,2012,10700,35.0,,,2800.0
Uganda,2012,34600000,14.1,3150.0,1690.0,16400000.0
Ukraine,2012,45500000,35.3,11300.0,8320.0,59300000.0
United Arab Emirates,2012,9140000,85.0,436.0,57900.0,13800000.0
United Kingdom,2012,64500000,87.5,5620.0,37100.0,78300000.0
United States,2012,314000000,74.7,43900.0,50600.0,305000000.0
Uruguay,2012,3380000,54.5,647.0,18600.0,5000000.0
Uzbekistan,2012,29400000,23.6,3300.0,4770.0,20300000.0
Vanuatu,2012,250000,10.6,37.8,2880.0,146000.0
Venezuela,2012,29400000,49.1,2780.0,18000.0,30600000.0
Vietnam,2012,89800000,36.8,7530.0,4860.0,132000000.0
Yemen,2012,24500000,17.4,1210.0,3860.0,13900000.0
Zambia,2012,14500000,13.5,1240.0,3570.0,10500000.0
Zimbabwe,2012,13100000,12.0,2010.0,2490.0,12600000.0
Afghanistan,2013,32300000,5.9,1990.0,1810.0,16800000.0
Albania,2013,2900000,57.2,186.0,10500.0,3690000.0
Algeria,2013,38100000,22.5,1370.0,13300.0,39500000.0
Andorra,2013,80800,94.0,7.97,43700.0,63900.0
Angola,2013,26000000,8.9,1170.0,6730.0,13300000.0
Antigua and Barbuda,2013,91500,63.4,2.03,20100.0,114000.0
Argentina,2013,42200000,59.9,4920.0,19600.0,67400000.0
Armenia,2013,2900000,41.9,255.0,7720.0,3350000.0
Australia,2013,23300000,83.5,2700.0,43200.0,24900000.0
Austria,2013,8560000,80.6,1450.0,44300.0,13300000.0
Azerbaijan,2013,9390000,73.0,412.0,16600.0,10100000.0
Bahamas,2013,367000,72.0,12.4,29700.0,287000.0
Bahrain,2013,1320000,90.0,89.6,42700.0,2210000.0
Bangladesh,2013,153000000,6.63,11800.0,2930.0,117000000.0
Barbados,2013,284000,71.8,15.1,16300.0,308000.0
Belarus,2013,9420000,54.2,2790.0,17600.0,11100000.0
Belgium,2013,11200000,82.2,2270.0,41000.0,12300000.0
Belize,2013,346000,33.6,22.6,7770.0,175000.0
Benin,2013,10000000,4.9,769.0,1940.0,9630000.0
Bhutan,2013,710000,22.4,47.7,7620.0,544000.0
Bolivia,2013,10500000,37.0,667.0,6010.0,10400000.0
Bosnia and Herzegovina,2013,3540000,48.5,333.0,10500.0,3490000.0
Botswana,2013,2060000,30.0,330.0,15700.0,3250000.0
Brazil,2013,201000000,51.0,13300.0,15500.0,271000000.0
Brunei,2013,404000,64.5,18.9,79300.0,469000.0
Bulgaria,2013,7290000,53.1,1040.0,15900.0,10500000.0
Burkina Faso,2013,17100000,9.1,1040.0,1560.0,11200000.0
Burundi,2013,9540000,1.26,767.0,761.0,2540000.0
Cambodia,2013,15000000,6.8,869.0,2960.0,20300000.0
Cameroon,2013,22100000,10.0,1990.0,3040.0,15700000.0
Canada,2013,35300000,85.8,4450.0,42400.0,28400000.0
Cape Verde,2013,512000,37.5,82.1,6060.0,499000.0
Central African Republic,2013,4450000,3.4,433.0,678.0,1360000.0
Chad,2013,13200000,2.5,603.0,1990.0,4560000.0
Chile,2013,17600000,58.0,2050.0,21900.0,23700000.0
China,2013,1390000000,45.8,135000.0,11900.0,1230000000.0
Colombia,2013,46500000,51.7,2730.0,12400.0,50300000.0
Comoros,2013,742000,6.5,35.4,2530.0,348000.0
"Congo, Dem. Rep.",2013,71400000,2.2,4020.0,741.0,28200000.0
"Congo, Rep.",2013,4620000,6.6,267.0,5470.0,4660000.0
Costa Rica,2013,4740000,46.0,339.0,13900.0,7110000.0
Cote d'Ivoire,2013,22100000,12.0,1880.0,2860.0,19400000.0
Croatia,2013,4280000,66.7,818.0,20300.0,4720000.0
Cuba,2013,11300000,27.9,1690.0,7380.0,2000000.0
Cyprus,2013,1140000,65.5,47.5,30000.0,1100000.0
Czech Republic,2013,10600000,74.1,1650.0,28400.0,13700000.0
Denmark,2013,5640000,94.6,722.0,44600.0,7030000.0
Djibouti,2013,883000,9.5,37.4,2920.0,244000.0
Dominica,2013,71000,51.0,3.19,10100.0,93600.0
Dominican Republic,2013,10000000,45.9,529.0,12200.0,9200000.0
Ecuador,2013,15700000,40.3,1240.0,10600.0,16600000.0
Egypt,2013,88400000,29.4,2970.0,9970.0,99700000.0
El Salvador,2013,6270000,23.1,569.0,6760.0,8990000.0
Equatorial Guinea,2013,1080000,16.4,42.7,33000.0,511000.0
Eritrea,2013,3280000,0.9,320.0,1160.0,355000.0
Estonia,2013,1320000,80.0,251.0,26300.0,1930000.0
Eswatini,2013,1090000,24.7,184.0,9200.0,893000.0
Ethiopia,2013,95400000,4.6,6370.0,1320.0,25600000.0
Fiji,2013,866000,35.2,101.0,7970.0,930000.0
Finland,2013,5440000,91.5,987.0,39400.0,7410000.0
France,2013,63900000,81.9,12400.0,37400.0,63300000.0
Gabon,2013,1820000,30.5,121.0,16500.0,2750000.0
Gambia,2013,1960000,14.0,62.5,1500.0,1850000.0
Georgia,2013,4050000,43.3,314.0,8380.0,4990000.0
Germany,2013,81200000,84.2,11800.0,42900.0,100000000.0
Ghana,2013,26600000,15.0,1320.0,3770.0,28000000.0
Greece,2013,10700000,59.9,518.0,23700.0,12500000.0
Grenada,2013,108000,35.0,7.76,11000.0,133000.0
Guatemala,2013,15600000,19.7,929.0,7010.0,21700000.0
Guinea,2013,10900000,4.5,609.0,1810.0,7440000.0
Guinea-Bissau,2013,1650000,3.1,127.0,1450.0,940000.0
Guyana,2013,759000,31.0,232.0,6690.0,555000.0
Haiti,2013,10400000,10.6,920.0,1630.0,7160000.0
Holy See,2013,786,,,,
Honduras,2013,8800000,17.8,283.0,4110.0,7770000.0
Hungary,2013,9830000,72.6,2410.0,23100.0,11600000.0
Iceland,2013,327000,96.5,40.1,42400.0,356000.0
India,2013,1280000000,15.1,227000.0,5070.0,886000000.0
Indonesia,2013,252000000,14.9,8390.0,9650.0,313000000.0
Iran,2013,76500000,29.9,5040.0,16600.0,65200000.0
Iraq,2013,33200000,9.2,2600.0,15600.0,32500000.0
Ireland,2013,4620000,78.2,496.0,45200.0,4880000.0
Israel,2013,7730000,70.3,599.0,31300.0,9500000.0
Italy,2013,60200000,58.5,4550.0,34200.0,96900000.0
Jamaica,2013,2860000,37.1,80.6,8010.0,2850000.0
Japan,2013,128000000,88.2,29900.0,37100.0,148000000.0
Jordan,2013,8520000,41.4,199.0,8660.0,10300000.0
Kazakhstan,2013,17000000,63.3,4690.0,23000.0,30400000.0
Kenya,2013,45500000,13.0,1930.0,2640.0,31800000.0
Kiribati,2013,108000,11.5,25.6,1850.0,20000.0
Kuwait,2013,3530000,75.5,96.7,75600.0,6410000.0
Kyrgyz Republic,2013,5730000,23.0,694.0,3120.0,6740000.0
Lao,2013,6540000,12.5,635.0,5080.0,4610000.0
Latvia,2013,2040000,75.2,495.0,21600.0,2560000.0
Lebanon,2013,5910000,70.5,129.0,12800.0,3880000.0
Lesotho,2013,2030000,15.0,552.0,2750.0,1790000.0
Liberia,2013,4250000,3.2,347.0,1280.0,2550000.0
Libya,2013,6320000,16.5,268.0,21100.0,10200000.0
Liechtenstein,2013,36900,93.8,,,38400.0
Lithuania,2013,3010000,68.5,1200.0,25100.0,4570000.0
Luxembourg,2013,543000,93.8,62.4,90700.0,788000.0
Madagascar,2013,23000000,3.0,1290.0,1360.0,8460000.0
Malawi,2013,15800000,5.05,978.0,1110.0,5290000.0
Malaysia,2013,29500000,57.1,2140.0,23400.0,43000000.0
Maldives,2013,416000,44.1,11.3,12600.0,625000.0
Mali,2013,16400000,3.5,464.0,1800.0,19700000.0
Malta,2013,426000,68.9,24.1,30000.0,557000.0
Marshall Islands,2013,56900,14.0,10.9,3450.0,660.0
Mauritania,2013,3820000,6.2,118.0,3690.0,3990000.0
